Word,Score
degum,4.216181261
sedum,4.917279516
ratty,4.385822795
could,4.560261868
theow,4.360857513
conin,4.062192009
duchy,3.778920568
toxin,4.242730908
bodhi,4.149378653
lingo,4.578513925
betta,4.339396292
hoped,4.678447428
bobak,3.683079913
outta,4.15935631
sharp,5.011318668
techs,5.016117887
kiley,4.804282925
apism,4.759923389
manga,3.951906131
guise,5.020584838
knout,4.325465137
daiko,4.772246452
dwang,4.034068582
ervil,4.522883577
skean,5.241321277
menus,5.187442276
wales,5.566442116
fiere,4.370239168
jupes,4.529722082
rebel,4.474476901
ahold,4.751272826
filed,4.714987183
caird,5.094814823
witty,3.51949148
zimbs,4.018639899
yowed,4.461323595
smoor,4.472969237
turfs,4.820488367
fetas,5.386922669
hevea,4.045937774
cades,5.598303887
dowps,4.538624311
haves,5.089265368
ourie,5.252019082
capos,5.226434833
ouens,5.359554499
hijra,4.192211903
shrew,4.975045169
congo,3.699450477
pirns,5.27353113
apeek,4.224528193
hashy,4.024315067
longa,4.806024344
cyder,4.641002156
stein,5.376423335
tippy,3.663926794
birsy,4.764351642
cyber,4.485132993
reans,5.950810301
pecke,3.870786472
tabes,5.675703985
union,3.867045467
tirrs,4.845406511
prier,4.507924054
sukuk,3.015592684
gassy,4.164633883
woosh,3.780781123
drunk,4.254450741
vitex,3.922739569
melba,4.822124536
soppy,4.097398773
claro,5.018188399
repps,4.62269
hewgh,3.202743376
elver,3.972818411
moats,5.501745097
fique,3.723548302
dykon,4.066832188
quint,3.877822852
genua,4.854005614
chuts,4.608938044
galut,4.743956033
unbag,4.029611168
shope,5.13514835
gluey,4.593218102
yours,5.125766118
unica,4.541311358
fried,4.82124795
nirls,5.403461833
hoves,4.914925716
joual,4.281623358
bever,3.89414792
yokul,4.17765932
lawed,4.922920169
roist,5.41027436
huzzy,2.564874448
ornis,5.452158892
album,4.229183216
locks,4.804303883
herds,5.299862385
rubel,4.83938985
tahas,4.727422325
leear,4.963157266
amaze,3.775645792
cohoe,4.120159192
podgy,4.075518847
howls,4.66372188
skets,4.53443529
deity,4.942434328
soken,5.335683879
quine,4.219722307
hazed,4.384581896
chawk,3.673398469
ditsy,4.757308826
waken,4.646145807
cauda,4.065343454
oracy,4.801253664
limos,5.217810588
elfin,4.449829954
temse,4.67930891
yarco,4.861197689
blude,4.548330418
seare,5.476472647
flams,4.794140831
scads,4.512171876
guile,4.865190998
wacks,4.524880813
cloop,3.763150722
speir,5.354006833
pavan,3.718835418
umbos,4.494112222
zings,4.26049304
enzym,3.509099617
fence,3.958011269
glias,5.329064654
bevue,3.592657614
pappy,3.050886517
cager,5.10515964
polks,4.893182567
elans,5.628808912
dumps,4.489334734
boils,5.237875317
upbye,4.016016497
amate,4.53290582
lined,5.132118415
feria,5.126819704
ritzy,4.096893307
clavi,4.260387752
sixte,4.926329752
zazen,3.869186758
bingy,4.030698941
nduja,3.764386381
hadst,4.918406457
idler,4.994497212
yonic,4.454121664
tayra,4.44018838
grift,4.222083051
disme,5.1016451
donee,4.754890336
opepe,3.497081916
spunk,4.346756029
howfs,4.131138746
kited,4.783336716
frack,4.117387536
bokos,4.075016906
jambe,4.16059606
wenge,3.869597037
aloos,4.907021385
pinko,4.35740826
glisk,4.412984269
recur,4.120393133
derth,4.904086984
gamin,4.643358347
frass,4.5764107
vouch,3.676650611
liman,4.86698624
serge,4.936061021
depot,4.8532419
cubit,4.233887324
rower,4.247271139
koala,4.283833971
apeak,4.039021899
logie,5.077060853
acton,4.733922828
terce,4.67226414
kexes,4.042699887
linux,3.941179538
godly,4.340102821
palps,4.611101785
louse,5.398287611
tusky,4.355150146
flyby,2.855800093
dared,4.800958099
misdo,4.780559784
laers,5.968985948
rubes,5.315757986
unbed,4.383496344
singe,5.305941399
borks,4.929921392
musar,5.09148237
thief,4.529004269
zanza,2.886915934
cilia,4.233544052
whisk,3.95898097
slart,5.590862464
plied,4.964689636
skelm,4.762958156
adopt,4.630024658
bowrs,4.733812219
adeem,4.33488839
neeze,3.191419705
kopek,3.916649905
allod,4.27642677
erick,4.553423528
degus,4.948325577
heder,4.353291645
fohns,4.563046231
letup,4.688635897
tophe,4.797679213
ramin,5.05714521
capes,5.542313314
kelty,4.649236548
shogi,4.684273012
stack,4.737398198
vampy,3.876872917
typic,4.060918075
hanch,3.752132491
cimar,4.871437013
gadge,4.1998706
sheol,5.244187535
tolyl,4.0003491
butle,4.754904326
fumed,4.212430023
filth,4.181377392
clour,4.666985539
pleas,5.581846296
wacke,4.448371974
coarb,4.782765687
renay,5.314585266
desex,4.040668924
vitro,4.465558794
cello,4.298058859
frorn,3.798746997
fifis,3.240830437
aitch,4.565183876
uncia,4.509422152
plans,5.280799795
poort,4.272384364
lazzo,3.540721223
vibex,3.58902574
crepe,4.285843824
rough,4.337921215
banjo,4.060743396
moner,5.216695994
bikie,3.862330303
ramen,5.364108117
ragga,3.496304813
rudds,4.267125377
larks,5.413753676
boles,5.556399771
boohs,4.147445211
boded,4.108252382
scail,5.25153124
brood,3.976560247
meted,4.338524228
rowie,5.018410769
pikas,5.055526742
zakat,3.51321513
gipon,4.372009947
feral,5.083637448
ergot,4.850378175
lazar,3.970968684
haute,5.123339178
lenos,5.651834852
serum,5.273144417
topek,4.774675047
poked,4.620569194
hauld,4.669804319
dopas,5.287353813
kempy,4.091596073
wilga,4.355901513
rared,4.863807975
sycon,4.703760603
timer,5.188462127
grith,4.432109713
parev,4.886986017
biled,4.890130108
stime,5.287090646
tardo,5.227128594
nagor,4.924968833
ummed,3.740583239
wheat,4.585844679
ameba,3.974797966
jeans,5.09039289
humid,4.132835784
loyal,4.182847383
fords,4.946098622
likin,3.733025273
cargo,4.831860263
adits,5.326000516
penna,4.390073536
jucos,4.224769487
cotts,4.494197603
nevel,4.01261322
exuls,4.487762061
newel,4.148630753
speal,5.408364988
pally,4.0832901
mobes,5.262023798
talpa,4.357342836
probe,4.851073449
blert,4.849346845
creel,4.567786185
taros,5.881371827
coits,5.338026038
toque,4.31775319
volts,4.869272365
gazes,4.96197558
kibei,3.828817539
nudzh,3.391896366
reive,4.290151539
spiry,4.898339685
scena,5.314710792
isbas,4.411036847
glugs,3.959837819
luces,5.308959385
zaire,5.025884537
serfs,4.724497052
teens,5.042664279
vaded,3.984913731
jeune,3.777555616
yiked,4.492647725
cripe,4.957587039
araks,4.67304685
humps,4.34787446
enows,4.89212234
ryked,4.506615075
moove,3.838756668
proin,4.862711749
scans,4.646370039
jests,4.241518222
pyxie,3.992986219
steel,4.932317377
bosom,3.938064756
sites,5.217904717
alate,4.835169934
okays,4.790645531
parae,4.935460335
lexis,4.913460695
cluck,3.233995864
lores,5.976968565
okapi,4.360822298
flail,3.919038303
fritt,3.855245307
cetyl,4.637628181
vodou,3.306428569
trooz,3.685164432
aquae,3.761241187
sappy,4.292638604
mater,5.405431127
snoek,5.269379488
camos,5.242481375
force,4.80636164
vauts,4.911741913
snell,4.615002617
mudir,4.509425465
await,4.035069955
chink,3.938151642
sambo,4.965891946
voled,4.657348048
laris,5.854927009
roily,4.996452904
aloin,5.100415899
stars,4.991208539
motel,5.139319643
amowt,4.317167167
tuyer,4.945686366
plotz,3.996834749
stook,4.16829539
undos,4.852447455
temps,5.110934381
birds,5.050288969
chili,3.581389409
kumys,4.219470867
gecks,4.644188142
bigha,4.148364801
fagin,4.374818952
hoops,4.248908852
pooka,3.961490311
kieve,3.735519678
douce,4.815748829
omits,5.072331995
picas,5.173506591
moggy,3.391630287
ranke,5.26556938
ended,3.453081226
goons,4.435845977
perce,4.4395671
louts,5.323486166
pager,5.103935276
baked,4.694654445
mumsy,3.645205134
undam,4.292053001
amour,4.776378704
locis,5.255093076
adbot,4.500838125
doums,4.910002324
doses,5.073477935
baggy,3.494868317
yewen,3.942686098
loons,4.73940637
misty,4.703552446
breid,4.852418387
supes,4.758183831
esnes,4.236464302
welks,4.805485864
colby,4.265954999
parry,4.249687736
souct,5.022955775
tract,4.286707922
comms,4.149626491
sargo,5.424388465
snirt,5.309260834
liers,5.728143429
deeds,4.093457114
doubt,4.365156004
laevo,4.7848575
venom,4.321712225
spims,4.237451228
knive,4.181518901
ixtle,4.344386072
stork,4.947417895
yenta,5.102936681
dorba,4.871968017
moria,5.170891286
visie,4.157933354
coils,5.34310658
eyrir,4.230562269
jukus,3.151925594
voddy,3.211982226
flota,4.663828443
roons,4.846750861
hoofs,3.990920145
males,5.819132926
skelp,4.763017042
runty,4.597656252
ebook,3.616036603
kanes,5.627497342
lauan,4.413245108
fends,4.90843214
slily,4.365099974
yesty,4.284331736
bhats,4.945338731
flane,4.924564693
tawai,4.122847544
strew,5.159254311
aspie,5.254740842
tigon,4.622557825
blats,5.237097847
parle,5.517501376
vardy,4.408898969
hinds,4.870022255
kiosk,4.052517387
muils,5.055264292
malar,4.501005703
cruft,4.109183356
dhals,5.131453466
carry,4.259374738
fauns,4.978651326
melic,4.749583771
seeld,4.887546107
neons,4.899792642
rerun,4.386655344
roups,5.165339706
beedi,4.119959816
brine,5.042749119
pendu,4.513433009
nelis,5.615567808
genes,4.846815259
venin,3.847396455
emeus,4.313585009
bowet,4.592083424
ileus,5.291634094
peghs,4.718048713
tweep,3.885075932
blaze,4.41941119
aways,4.065472652
izzat,3.379797818
abaft,3.53250916
edile,4.3244417
naval,3.863702795
jaxie,4.055608748
tufts,3.918155801
enema,4.180704213
grype,4.466147804
yobbo,2.797676283
kauri,4.771069891
deare,4.969198646
gnash,4.590798742
baiza,3.615435062
vulns,4.516410085
pioye,4.872406419
yests,4.70240958
scoop,4.062062466
ropes,5.676235916
dreys,5.17094487
titup,3.742161841
zhomo,2.926759538
ewked,3.456507067
tryst,4.118901587
voces,4.971664223
sofas,4.618053153
tines,5.765108949
kalif,4.414877406
unsay,4.763174311
fagot,4.424429308
pands,5.206764486
jarta,3.982859902
clous,5.022102296
wifty,3.749957836
amene,4.48793187
runny,3.821848215
nagas,4.614664579
brick,4.077840114
virls,4.927688038
codas,5.298635949
appuy,3.55610367
curds,4.929738056
pelon,4.986927229
roofy,3.755793468
uncle,4.59905813
raper,4.662444387
peeve,3.170263817
reran,4.833935071
paska,4.201795587
miffs,3.742269764
deets,4.912150134
stude,5.108415578
farcy,4.444030592
calve,4.748731963
dowar,4.730308277
isled,5.102580174
cross,4.682911793
petre,4.619692171
footy,3.686969881
comps,4.714727347
ghats,4.949358799
salat,5.051665149
fizzy,2.581100658
arbas,4.705449763
slaid,5.454862197
bumfs,4.055678181
nerks,5.30736957
sizar,4.970902435
nails,5.649478538
cores,5.793322851
aguti,4.477345943
sawed,5.296371928
veale,4.397663372
varan,4.115671221
tenge,4.363485511
honky,4.132905494
weber,4.014638194
bogle,4.726233197
axite,4.70351153
wiles,5.328990641
kyang,4.063808075
breer,3.742669463
orgic,4.377143132
busti,4.595398742
virus,4.760698243
carol,5.178648279
endew,3.723200886
ankus,4.836563584
surah,5.26119581
siege,4.780475056
pacha,3.755434155
taube,5.050107213
skugs,3.794796508
jabot,4.13056555
gaurs,5.308858213
halls,4.633287256
napes,5.653762845
sused,4.698197437
telly,4.286869847
weedy,3.774548428
blams,4.964702274
firns,5.004562565
feart,5.113292004
gundy,3.995822974
arnas,5.020105719
thins,5.014273463
farls,5.30543463
lurgi,4.501986821
sheds,4.473118182
kilns,4.989200463
zingy,3.623976374
orzos,3.976376779
balls,4.608564593
moong,3.690273973
naans,4.225434562
dweeb,3.618371656
ravel,5.016285994
piums,4.756708418
shawl,4.660923364
sonar,5.706135529
fleer,4.247940215
mured,4.899685355
baffs,3.908782617
solus,4.767137033
busky,4.01353393
achoo,3.691651641
skegs,4.179705656
skers,4.634808207
tendu,4.746252745
bilgy,4.105203531
whens,4.688789192
acais,4.671965948
waled,4.967543756
farer,4.52398082
spect,4.916351111
dingo,4.464006543
jaunt,4.255001385
ovels,4.892139329
occur,3.653534084
culex,4.165538166
raxed,4.738204982
roopy,4.012520731
micks,4.508987753
demur,4.716356223
taupe,5.167792703
fluff,2.351396965
bhaji,3.674750989
tegus,5.109625959
karma,4.117055194
duals,5.341762697
kangs,4.894851666
ploat,4.994548213
braws,4.843262669
gores,5.690366705
riley,5.244864725
seedy,4.603725078
twits,4.125412521
douks,4.810105768
kelts,5.28285252
swerf,4.527635722
fusts,4.059207103
shola,5.25221412
limey,4.884709208
umble,4.326715499
spurs,4.37681783
mufti,3.953668584
fresh,4.607692027
nolls,4.621457755
suety,5.159078482
renig,4.944386526
bunch,3.766996712
zebec,3.381445506
mahwa,3.462350105
sures,5.177500851
yills,4.364721399
avant,3.778881498
faces,5.269314584
tupik,4.16666322
halse,5.479765507
kluge,4.34164406
fanga,3.700686309
camas,4.607713761
glory,4.540874104
kyack,3.364181479
gares,5.862407509
toxic,3.98985563
mommy,2.853868147
ghast,4.697584943
topic,4.509129512
refis,5.278296417
latte,4.831212844
elchi,4.341602824
filos,5.005222408
aiery,5.286326812
dials,5.555332974
mores,5.781324679
gimme,3.912201743
cabas,4.499064385
theed,4.223234908
roins,5.576896691
devel,3.96788473
filmi,3.399698169
leash,5.368151752
trema,5.17960313
sebum,4.74194758
blunt,4.296635619
maron,5.11555471
orcas,5.414016474
prick,4.184571927
curat,4.973089409
borde,5.04345945
havoc,4.038476752
altar,4.544265054
radge,5.138464309
turfy,4.193088413
anile,5.389838335
tewel,4.271426755
rojak,4.193941692
ciels,5.455455786
speck,4.508036491
weigh,4.162974518
blunk,3.916155644
voile,4.842339065
neese,4.11085326
bungs,4.443969268
clunk,4.021618103
reeks,4.802776736
yabby,2.902943487
tinea,5.521835359
nahal,4.125857518
gibes,5.110111391
beefs,4.233245613
pipas,4.59379801
mucid,4.187102316
visit,3.808682802
voter,4.84974748
bimbo,3.509078295
fraim,4.552201398
areas,5.285459955
duper,4.784002281
pelau,5.002500406
banco,4.597558699
lyssa,4.247176414
queme,3.356684037
fyked,3.905781468
waxer,4.394567956
satai,4.989704766
brant,4.879167694
ilial,3.544657178
macho,4.372759105
emyde,3.692933811
wauff,3.152976575
hamba,3.653118435
gyres,5.226107269
kudzu,2.530520399
wreak,4.631937181
vying,3.595251658
lubes,5.213521568
crust,4.814069653
redox,4.396187314
stell,4.611175762
haets,5.594708982
menes,4.937816113
quino,3.884931021
throb,4.408745879
thanx,4.016939064
lover,4.830222478
hoppy,3.428297365
story,5.128729578
cogon,3.703085869
minis,4.374286071
geals,5.613486429
ficin,3.380408885
enate,4.682712993
skeos,4.626705694
hocus,4.728604511
risus,4.69808403
nappe,4.374356204
gasts,4.716299799
gulas,5.147941894
hight,3.421764734
symar,5.07569764
reeky,4.166739919
pooed,4.375612683
wagga,2.899394596
gawsy,4.381710815
bhuts,4.521299603
gouch,3.96406518
react,5.339633447
vilde,4.535530612
ryots,5.227557423
spail,5.265783199
sexts,4.292282155
morph,4.382539731
doole,4.583553428
urare,4.63562113
space,5.292814291
wordy,4.340974003
yakow,4.070217853
zoeal,4.70317559
sexer,4.431894797
dorts,5.471936632
manes,5.755024597
emure,4.142176718
wends,4.924143587
tonka,4.828231434
frats,5.211448195
exeme,2.738995758
uneth,4.464537244
lings,4.973450635
yokel,4.7185826
morts,5.391384316
books,4.110598469
tuism,4.751919467
unlet,4.922845388
krang,4.440491182
yechy,3.488830131
hilts,5.113936514
bunty,4.173702207
bling,4.127528023
malis,5.520197166
dowle,4.741281009
tanti,4.456585791
angel,4.980892189
abear,4.400641545
arret,4.95106603
gules,5.277060114
foehn,4.379235809
zombi,3.618685448
wurst,4.596555151
meshy,4.597609125
nache,4.862056492
brail,4.967946902
rumba,4.407533772
views,4.506636277
vivid,2.545564616
grout,4.610396901
vaxes,4.615100591
amole,5.174787548
spiny,4.740115941
delft,4.545507283
gavot,4.326623423
hoing,4.364019054
meers,4.957791241
radar,3.828652562
cough,4.000906206
talma,4.341063534
zappy,3.183115519
sylva,4.551310005
grein,4.915124959
trave,4.990030077
brava,3.653831313
jumbo,3.339293974
along,4.702751038
spyre,5.073781008
pluot,4.57688907
snoke,5.215403129
mbira,4.616935942
nerdy,4.86850262
waker,4.7818902
hapus,4.926521816
asway,3.82841167
ahigh,3.659796122
mocks,4.576329721
scrag,4.967878364
loony,4.109642256
ohing,4.175352235
skint,4.834018783
turme,5.001772502
feoff,2.986730863
wafts,4.654386414
inure,4.966058535
doggo,2.971539693
speil,5.243162593
dalis,5.608397584
dongs,4.92615715
layed,5.139033015
boxes,4.732767374
gryce,4.468209762
avows,4.417290742
lapje,4.510053138
fixer,4.144773685
karzy,4.085186812
pacta,4.118884362
droog,3.907539481
timed,4.936453629
torah,5.146746833
plash,4.799872795
corky,4.410820825
lagan,4.194085236
tasar,4.964727715
shmoe,5.123322097
hopes,5.279159457
radon,5.113212428
zoaea,4.2307793
tiers,5.772654944
nubby,3.19375097
ootid,4.186130561
realm,5.283562723
pelta,5.217175365
filch,3.88742634
psoas,4.712111887
lovat,4.633234171
laksa,4.389360302
vangs,4.651318832
smoot,4.382353961
whiss,3.959933676
judge,3.765293814
moxie,4.407063812
crays,5.152796519
foyle,4.618262352
nexus,4.559617582
enrol,5.04851036
favus,4.365716717
zebra,4.432083106
dobla,4.729759064
compo,3.558991463
russe,4.662173627
skill,4.13764658
frump,3.739655368
iftar,4.589431885
tabis,5.38093316
foals,5.246711056
eiked,4.079159623
nasty,5.104518828
lunge,4.684222304
mussy,3.765568338
chill,3.64618516
azine,4.681092961
epics,4.942385541
slabs,4.631560368
whigs,4.23086205
